ID;Country;Year;VoiceAcc;YearsSchooling;FH;FH_trichot;PolViol;Pop;GDP_cap;GDP_growth;FH_t_10
16;BELGIUM;2003;95.67;10.36;2;1;74.52;10426.169;31009.67098;2.184622439;2
16;BELGIUM;2004;91.83;10.48;2;1;71.63;10492.643;31946.26306;2.988101369;2
16;BELGIUM;2005;91.35;10.6;2;1;70.19;10561.436;33007.78575;1.334919232;2
16;BELGIUM;2006;92.79;10.6;2;1;74.04;10632.032;35168.99913;1.955468065;3
16;BELGIUM;2007;93.75;10.7;2;1;72.6;10704.83;36621.11187;2.246748082;3
16;BELGIUM;2008;93.27;10.8;2;1;67.94;10779.155;37953.84797;0.159101563;3
16;BELGIUM;2009;93.36;10.8;2;1;73.93;10854.388;37741.00537;-3.399050894;3
16;BELGIUM;2010;94.31;10.9;2;1;72.17;10929.978;39211.33658;1.339226543;3
16;BELGIUM;2011;92.96;10.9;2;1;75.47;11005.175;40945.91637;0.445817026;3
16;BELGIUM;2012;92.89;10.9;2;1;74.41;11079.521;41397.18314;-0.631260942;2
16;BELGIUM;2013;92.89;10.9;2;1;75.83;11153.122;41572.64214;-0.198296787;2
16;BELGIUM;2014;94.58;10.9;2;1;69.9;11226.322;42725.31057;0.684886294;2
17;BELIZE;1996;72.12;8.48;2;1;60.58;213.674;4528.311491;-1.757390697;2
17;BELIZE;1997;72.36;8.56;2;1;61.54;221.608;4598.357234;-0.161941143;2
17;BELIZE;1998;72.6;8.64;2;1;62.5;230.289;4640.374293;-0.169674145;3
17;BELIZE;1999;74.52;8.72;2;1;56.25;239.024;4937.771585;4.80505289;3
17;BELIZE;2000;76.44;8.8;2;1;50;247.312;5517.297533;9.250570448;3
17;BELIZE;2001;73.8;8.84;3;1;53.85;254.989;5747.64954;1.853937415;2
17;BELIZE;2002;71.15;8.88;3;1;57.69;262.202;6096.236201;1.906825377;2
17;BELIZE;2003;73.56;8.92;3;1;62.02;269.132;6444.822863;1.959713339;2
17;BELIZE;2004;74.52;8.96;3;1;61.54;276.085;6793.409524;2.012601301;2
17;BELIZE;2005;71.63;9;3;1;50.96;283.279;7010.103168;-0.027006725;2
17;BELIZE;2006;62.02;9;3;1;47.6;290.751;7362.319872;1.893961401;2
17;BELIZE;2007;62.5;9.1;3;1;49.04;298.403;7445.858497;-1.487081993;2
17;BELIZE;2008;67.79;9.1;3;1;51.2;306.165;7638.380057;0.612001764;2
17;BELIZE;2009;69.19;9.2;3;1;45.5;313.925;7559.676969;-1.776308325;2
17;BELIZE;2010;68.25;9.3;3;1;49.53;321.609;7717.448502;0.855219359;2
17;BELIZE;2011;68.08;9.3;3;1;51.89;329.193;7857.224198;-0.24833604;3
17;BELIZE;2012;68.72;9.3;3;1;52.61;336.707;8118.8756;1.507781323;3
17;BELIZE;2013;68.72;9.3;3;1;54.03;344.193;8183.618372;-0.682449834;3
17;BELIZE;2014;66.01;9.3;3;1;48.06;351.706;;;3
18;BENIN;1996;54.33;2.2;4;1;81.73;6176.318;1049.418491;1.10384299;14
18;BENIN;1997;56.49;2.3;4;1;75.24;6361.301;1095.771979;2.659984023;14
18;BENIN;1998;58.65;2.4;4;1;68.75;6546.493;1118.963044;1.020086706;14
18;BENIN;1999;59.13;2.5;5;1;69.71;6740.491;1162.326046;2.309618235;14
18;BENIN;2000;59.62;2.6;4;1;70.67;6949.366;1209.101537;1.709872017;10
18;BENIN;2001;54.33;2.66;5;1;71.15;7174.911;1272.623487;2.908466991;5
18;BENIN;2002;49.04;2.72;5;1;71.63;7414.744;1305.673961;1.8634293;5
18;BENIN;2003;53.85;2.78;4;1;67.79;7665.681;1338.724435;0.818391609;5
18;BENIN;2004;51.44;2.84;4;1;54.81;7922.796;1371.77491;-0.226646082;5
18;BENIN;2005;51.92;2.9;4;1;60.58;8182.362;1410.279484;-0.397918499;4
18;BENIN;2006;56.73;3;4;1;62.5;8443.717;1461.467487;0.540755478;4
18;BENIN;2007;57.69;3;4;1;55.77;8707.637;1522.196404;1.455272255;4
18;BENIN;2008;57.21;3.1;4;1;55.98;8973.525;1581.592027;1.903025949;4
18;BENIN;2009;57.35;3.2;4;1;57.35;9240.982;1588.693192;-0.308106381;5
18;BENIN;2010;56.4;3.2;4;1;52.83;9509.798;1603.448338;-0.289059238;4
18;BENIN;2011;54.46;3.2;4;1;56.6;9779.391;1643.378006;0.416999863;5
18;BENIN;2012;54.98;3.2;4;1;57.82;10049.792;1715.70765;2.560094223;5
18;BENIN;2013;55.45;3.2;4;1;57.82;10322.232;1790.932567;2.851934147;4
18;BENIN;2014;57.14;3.2;4;1;47.09;10598.482;1864.717326;2.622647213;4
19;BHUTAN;1996;23.08;;14;3;63.94;512.377;2281.495555;4.848187514;10
19;BHUTAN;1997;21.39;;14;3;62.26;520.917;2405.159095;3.646322272;10
19;BHUTAN;1998;19.71;;13;3;60.58;533.506;2514.284074;3.414805457;10
19;BHUTAN;1999;19.95;;13;3;60.58;548.387;2681.770211;5.053724792;11
19;BHUTAN;2000;20.19;;13;3;60.58;564.187;2850.815972;3.938375687;11
19;BHUTAN;2001;16.59;;13;3;62.5;580.784;3064.827776;5.111646608;11
19;BHUTAN;2002;12.98;;11;3;64.42;598.421;3299.91674;4.384732639;13
19;BHUTAN;2003;15.87;;11;3;79.81;616.474;3535.005703;3.657818671;14
19;BHUTAN;2004;21.63;;11;3;91.35;634.235;3770.094667;2.930904702;14
19;BHUTAN;2005;17.79;;11;3;94.23;651.163;4060.201662;4.337741272;14
19;BHUTAN;2006;19.71;;11;3;95.67;666.92;4365.935885;4.324887045;14
19;BHUTAN;2007;25;;11;3;68.75;681.471;5172.726922;15.40783272;14
19;BHUTAN;2008;29.33;;9;2;71.29;694.99;5418.201999;2.73039198;13
19;BHUTAN;2009;30.81;;9;2;75.83;707.83;5717.165701;4.722467211;13
19;BHUTAN;2010;34.6;2.3;9;2;71.7;720.246;6354.39391;9.804775926;13
19;BHUTAN;2011;32.86;2.3;9;2;71.7;732.246;6882.688407;6.122804588;13
19;BHUTAN;2012;38.86;2.3;9;2;72.51;743.711;7248.09901;3.451931228;11
19;BHUTAN;2013;42.65;2.3;7;2;70.62;754.637;7397.815357;0.567090803;11
19;BHUTAN;2014;43.84;2.3;7;2;82.52;765.008;7867.203407;4.815698443;11
20;BOLIVIA;1996;52.4;7;5;1;38.46;7717.445;3118.287585;2.32306463;5
20;BOLIVIA;1997;54.33;7.1;4;1;35.82;7870.86;3263.906173;2.908492051;5
20;BOLIVIA;1998;56.25;7.2;4;1;33.17;8026.257;3398.17159;2.995872949;5
20;BOLIVIA;1999;53.37;7.3;4;1;33.89;8182.71;3398.654073;-1.493271589;5
20;BOLIVIA;2000;50.48;7.4;4;1;34.62;8339.512;3496.166761;0.580428453;5
20;BOLIVIA;2001;50.48;7.58;4;1;32.45;8496.378;3568.919626;-0.193557508;5
20;BOLIVIA;2002;50.48;7.76;5;1;30.29;8653.343;3694.430855;0.652893589;5
20;BOLIVIA;2003;44.71;7.94;6;2;22.12;8810.42;3819.942085;1.499344686;5
20;BOLIVIA;2004;41.83;8.12;6;2;23.56;8967.74;3945.453314;2.345795783;5
20;BOLIVIA;2005;43.75;8.3;6;2;18.27;9125.405;4178.990045;2.617282462;6
20;BOLIVIA;2006;47.6;8.5;6;2;22.6;9283.345;4437.207182;3.014069683;5
20;BOLIVIA;2007;47.6;8.7;6;2;19.23;9441.482;4683.437464;2.813017478;4
20;BOLIVIA;2008;47.12;8.8;6;2;22.49;9599.916;4985.262259;4.396656388;4
20;BOLIVIA;2009;47.39;9;6;2;27.49;9758.799;5107.221403;1.674244333;4
20;BOLIVIA;2010;47.39;9.2;6;2;30.19;9918.245;5296.397222;2.452778319;4
20;BOLIVIA;2011;46.01;9.2;6;2;32.08;10078.238;5595.180889;3.504284134;4
20;BOLIVIA;2012;45.02;9.2;6;2;30.33;10238.762;5896.538377;3.527467812;5
20;BOLIVIA;2013;45.97;9.2;6;2;36.49;10399.931;6290.854307;5.120886489;6
20;BOLIVIA;2014;48.28;9.2;6;2;31.55;10561.887;6624.086116;3.782895606;6
21;BOSNIA AND HERZEGOVINA;1996;45.19;;5;1;23.56;3810.649;2283.545521;92.36075325;
21;BOSNIA AND HERZEGOVINA;1997;45.67;;4;1;24.52;3779.354;3147.218629;35.50238957;
21;BOSNIA AND HERZEGOVINA;1998;46.15;;4;1;25.48;3775.898;3681.034337;15.70580261;
21;BOSNIA AND HERZEGOVINA;1999;44.71;;4;1;26.44;3784.389;4086.962632;9.354091249;
21;BOSNIA AND HERZEGOVINA;2000;43.27;;4;1;27.4;3792.878;4399.990326;5.263876441;
21;BOSNIA AND HERZEGOVINA;2001;43.27;;4;1;32.93;3799.747;4689.779924;4.211270205;
21;BOSNIA AND HERZEGOVINA;2002;43.27;;5;1;38.46;3808.347;5046.091793;4.761726647;12
21;BOSNIA AND HERZEGOVINA;2003;50.96;;6;2;30.77;3817.313;5402.403661;5.312183089;12
21;BOSNIA AND HERZEGOVINA;2004;52.88;;6;2;44.23;3825.872;5758.71553;5.862639531;12
21;BOSNIA AND HERZEGOVINA;2005;55.77;8.7;6;2;31.73;3833.377;6228.991612;4.794430529;12
21;BOSNIA AND HERZEGOVINA;2006;53.37;8.6;6;2;31.25;3838.504;7154.583241;6.058151571;10
21;BOSNIA AND HERZEGOVINA;2007;51.92;8.5;6;2;25.96;3840.418;7855.209503;6.784753572;10
21;BOSNIA AND HERZEGOVINA;2008;47.6;8.5;6;2;28.71;3839.749;8616.898534;5.438367443;10
21;BOSNIA AND HERZEGOVINA;2009;46.45;8.4;6;2;24.17;3837.732;8523.644754;-2.858972585;10
21;BOSNIA AND HERZEGOVINA;2010;44.08;8.3;6;2;24.53;3835.258;8770.406133;0.764958416;9
21;BOSNIA AND HERZEGOVINA;2011;41.31;8.3;6;2;20.28;3832.31;9265.015888;1.035424978;9
21;BOSNIA AND HERZEGOVINA;2012;44.55;8.3;6;2;28.91;3828.419;9369.886558;-1.108617269;8
21;BOSNIA AND HERZEGOVINA;2013;43.13;8.3;6;2;35.55;3823.533;9549.94745;2.610956746;8
21;BOSNIA AND HERZEGOVINA;2014;46.31;8.3;6;2;43.69;3817.554;9922.834598;1.404593112;7
22;BOTSWANA;1996;74.52;6.66;4;1;77.4;1611.827;6810.136245;3.496567185;5
22;BOTSWANA;1997;72.36;6.87;4;1;77.16;1645.846;7328.006045;5.793682056;5
22;BOTSWANA;1998;70.19;7.08;4;1;76.92;1678.111;7317.562803;-1.214586195;5
22;BOTSWANA;1999;68.51;7.29;4;1;77.88;1708.368;8003.471335;7.724918184;3
22;BOTSWANA;2000;66.83;7.5;4;1;78.85;1736.579;8212.677187;0.330889635;3
22;BOTSWANA;2001;67.31;7.64;4;1;75.96;1762.531;8296.892298;-1.225543656;3
22;BOTSWANA;2002;67.79;7.78;4;1;73.08;1786.672;8751.693604;-0.387137144;3
22;BOTSWANA;2003;68.27;7.92;4;1;86.06;1810.438;9206.49491;0.451269367;5
22;BOTSWANA;2004;72.6;8.06;4;1;76.92;1835.75;9661.296215;1.289675878;5
22;BOTSWANA;2005;65.87;8.2;4;1;84.13;1864.003;10268.52082;2.971863385;4
22;BOTSWANA;2006;61.54;8.3;4;1;80.29;1895.671;11235.55019;6.156020628;4
22;BOTSWANA;2007;61.06;8.5;4;1;82.21;1930.431;12310.30812;6.725369316;4
22;BOTSWANA;2008;61.54;8.6;4;1;81.34;1967.866;13081.99919;4.224183054;4
22;BOTSWANA;2009;59.24;8.7;5;1;82.94;2007.212;11934.07628;-9.462401724;4
22;BOTSWANA;2010;61.14;8.8;5;1;82.08;2047.831;12854.13715;6.409890498;4
22;BOTSWANA;2011;59.62;8.8;5;1;83.49;2089.706;13634.26846;3.923473773;4
22;BOTSWANA;2012;64.45;8.8;5;1;88.15;2132.822;14255.45741;2.71217118;4
22;BOTSWANA;2013;62.56;8.8;5;1;85.78;2176.51;15499.14989;7.12805951;4
22;BOTSWANA;2014;61.58;8.8;5;1;85.44;2219.937;16099.28423;2.378351096;4
23;BRAZIL;1996;53.85;4.88;6;2;37.98;165303.155;8253.055749;0.614828805;4
23;BRAZIL;1997;53.85;5.06;7;2;34.62;167893.835;8544.817041;1.792950739;4
23;BRAZIL;1998;53.85;5.24;7;2;31.25;170516.482;8534.878014;-1.188672502;5
23;BRAZIL;1999;53.13;5.42;7;2;42.31;173153.066;8575.391046;-1.039734296;4
23;BRAZIL;2000;52.4;5.6;6;2;53.37;175786.441;9017.794161;2.81931094;5
23;BRAZIL;2001;55.77;5.8;6;2;54.33;178419.396;9203.418885;-0.215561239;5
23;BRAZIL;2002;59.13;6;5;1;55.29;181045.592;9585.38361;1.272166613;5
23;BRAZIL;2003;61.06;6.2;5;1;41.35;183627.339;9967.348334;2.759894466;7
23;BRAZIL;2004;60.1;6.4;5;1;36.06;186116.363;10349.31306;4.247622319;6
23;BRAZIL;2005;62.98;6.6;4;1;38.46;188479.24;10880.55576;1.855770023;6
23;BRAZIL;2006;60.58;6.7;4;1;36.06;190698.241;11527.63607;2.78916836;6
23;BRAZIL;2007;62.02;6.8;4;1;31.73;192784.521;12409.41566;4.858625782;7
23;BRAZIL;2008;62.5;6.9;4;1;34.45;194769.696;13152.49019;3.948914791;7
23;BRAZIL;2009;61.61;7.1;4;1;50.71;196701.298;13091.27115;-1.21565839;7
23;BRAZIL;2010;64.93;7.2;4;1;47.17;198614.208;14117.25857;6.536009941;6
23;BRAZIL;2011;62.44;7.2;4;1;41.04;200517.584;14830.89956;2.929975191;6
23;BRAZIL;2012;61.61;7.2;4;1;47.87;202401.584;15220.22863;0.815260403;5
23;BRAZIL;2013;58.77;7.2;4;1;36.97;204259.377;15726.4881;1.809215583;5
23;BRAZIL;2014;60.59;7.2;4;1;45.15;206077.898;15838.02041;-0.739013099;5
24;BRUNEI DARUSSALAM;1996;26.92;7.92;12;3;87.02;302.449;58410.39241;0.347934975;11
24;BRUNEI DARUSSALAM;1997;26.2;7.99;12;3;86.06;309.746;57157.09844;-3.792315053;11
24;BRUNEI DARUSSALAM;1998;25.48;8.06;12;3;85.1;316.873;56162.45581;-2.795112979;12
24;BRUNEI DARUSSALAM;1999;25.72;8.13;12;3;89.18;323.812;57503.0968;0.843841631;12
24;BRUNEI DARUSSALAM;2000;25.96;8.2;12;3;93.27;330.554;59253.67704;0.751698539;11
24;BRUNEI DARUSSALAM;2001;23.8;8.24;12;3;89.18;337.074;61062.58172;0.756669657;11
24;BRUNEI DARUSSALAM;2002;21.63;8.28;11;3;85.1;343.383;62757.07877;0.093976961;13
24;BRUNEI DARUSSALAM;2003;23.08;8.32;11;3;87.98;349.557;64451.57583;-0.568715734;13
24;BRUNEI DARUSSALAM;2004;23.08;8.36;11;3;97.12;355.7;66146.07288;-1.23140843;13
24;BRUNEI DARUSSALAM;2005;23.56;8.4;11;3;91.83;361.889;67366.83359;-1.329313111;12
24;BRUNEI DARUSSALAM;2006;18.27;8.5;11;3;91.83;368.15;71257.33127;2.622264161;12
24;BRUNEI DARUSSALAM;2007;18.75;8.5;11;3;93.27;374.459;72032.38889;-1.532853625;12
24;BRUNEI DARUSSALAM;2008;20.67;8.6;11;3;92.34;380.786;70824.0841;-3.569048113;12
24;BRUNEI DARUSSALAM;2009;28.91;8.6;11;3;95.26;387.08;68962.85478;-3.361864474;12
24;BRUNEI DARUSSALAM;2010;29.86;8.7;11;3;92.45;393.302;70486.33278;0.97586009;12
24;BRUNEI DARUSSALAM;2011;29.11;8.7;11;3;86.79;399.443;73265.12163;1.839697946;12
24;BRUNEI DARUSSALAM;2012;32.7;8.7;11;3;76.3;405.512;74160.9066;-0.562465152;11
24;BRUNEI DARUSSALAM;2013;32.23;8.7;11;3;86.26;411.499;72871.43681;-3.181395399;11
24;BRUNEI DARUSSALAM;2014;28.57;8.7;11;3;95.15;417.394;76753.616;3.812811636;11
25;BULGARIA;1996;61.54;9.26;5;1;39.9;8274.662;5282.907059;2.125335038;14
25;BULGARIA;1997;60.58;9.32;5;1;51.44;8199.923;5408.928249;-0.484870721;14
25;BULGARIA;1998;59.62;9.38;5;1;62.98;8131.743;6123.137815;4.155535554;14
25;BULGARIA;1999;59.86;9.44;5;1;61.3;8066.219;5849.448451;-5.11574337;14
25;BULGARIA;2000;60.1;9.5;5;1;59.62;8000.51;6445.307053;6.563354651;7
25;BULGARIA;2001;61.06;9.6;4;1;59.62;7934.389;6975.856865;5.738755697;5
25;BULGARIA;2002;62.02;9.7;3;1;59.62;7869.124;7682.792429;6.205940494;5
25;BULGARIA;2003;62.98;9.8;3;1;48.56;7805.041;8389.727993;6.673125292;4
25;BULGARIA;2004;64.9;9.9;3;1;45.19;7742.74;9096.663557;7.140310089;4
25;BULGARIA;2005;65.38;10;3;1;51.92;7682.614;9947.105862;6.520132847;4
25;BULGARIA;2006;63.94;10.1;3;1;58.65;7624.611;11229.43439;7.035733052;5
25;BULGARIA;2007;68.27;10.2;3;1;57.21;7568.378;12984.90386;9.084851473;5
25;BULGARIA;2008;64.9;10.4;4;1;56.94;7513.646;14565.90926;6.499628068;5
25;BULGARIA;2009;64.93;10.5;4;1;54.03;7460.057;14409.6441;-4.397971316;5
25;BULGARIA;2010;64.45;10.6;4;1;56.13;7407.297;14690.49214;1.320100028;5
25;BULGARIA;2011;61.5;10.6;4;1;55.66;7355.231;15278.42195;2.63804235;4
25;BULGARIA;2012;59.24;10.6;4;1;59.72;7303.741;15671.82626;1.075950412;3
25;BULGARIA;2013;58.29;10.6;4;1;52.61;7252.539;15731.702;1.633063065;3
25;BULGARIA;2014;59.61;10.6;4;1;50;7201.308;16323.84;2.251896737;3
26;BURKINA FASO;1996;26.44;;9;2;32.21;10372.809;696.5094706;7.986660105;13
26;BURKINA FASO;1997;29.57;;9;2;35.1;10665.781;732.4923089;3.396480782;13
26;BURKINA FASO;1998;32.69;;9;2;37.98;10969.093;772.5805929;4.340499002;13
26;BURKINA FASO;1999;35.82;;8;2;40.87;11283.016;819.042148;4.415913943;11
26;BURKINA FASO;2000;38.94;;8;2;43.75;11607.944;829.0523808;-1.029896561;11
26;BURKINA FASO;2001;37.74;;8;2;37.74;11943.74;878.6072411;3.615983912;11
26;BURKINA FASO;2002;36.54;;8;2;31.73;12290.984;921.5275794;2.897184731;10
26;BURKINA FASO;2003;39.42;;8;2;43.27;12651.596;964.4479178;2.178385551;9
26;BURKINA FASO;2004;34.62;;9;2;41.83;13028.039;1007.368256;1.45958637;9
26;BURKINA FASO;2005;33.65;1.3;8;2;43.27;13421.929;1096.688864;5.472989077;9
26;BURKINA FASO;2006;35.1;1.3;8;2;51.92;13834.195;1165.274259;3.086760798;9
26;BURKINA FASO;2007;36.06;1.3;8;2;53.85;14264.002;1225.85088;2.471378196;9
26;BURKINA FASO;2008;36.54;1.3;8;2;48.33;14709.011;1300.498062;4.048391575;9
26;BURKINA FASO;2009;38.39;1.3;8;2;45.02;15165.856;1308.546038;-0.139536999;8
26;BURKINA FASO;2010;37.91;1.3;8;2;40.57;15632.066;1393.562716;5.21202709;8
26;BURKINA FASO;2011;38.03;1.3;8;2;28.3;16106.851;1470.435184;3.381805075;8
26;BURKINA FASO;2012;36.97;1.3;8;2;26.54;16590.813;1546.937768;3.347398998;8
26;BURKINA FASO;2013;38.86;1.3;8;2;20.38;17084.554;1626.297629;3.586629609;8
26;BURKINA FASO;2014;34.48;1.3;9;2;19.42;17589.198;1667.590001;1.064514638;9
27;BURUNDI;1996;3.85;1.64;14;3;2.88;6333.415;559.2598001;-9.371048638;13
27;BURUNDI;1997;3.85;1.68;14;3;1.92;6420.397;552.2035367;-2.923235095;13
27;BURUNDI;1998;3.85;1.72;13;3;0.96;6511.92;576.492761;3.277771487;13
27;BURUNDI;1999;4.09;1.76;12;3;1.2;6623.707;569.624799;-2.680634753;13
27;BURUNDI;2000;4.33;1.8;12;3;1.44;6767.073;565.3579287;-2.957292831;13
27;BURUNDI;2001;9.13;1.9;12;3;0.96;6946.72;574.8682566;-0.583426886;13
27;BURUNDI;2002;13.94;2;11;3;0.48;7159.918;583.1975363;0.034594904;11
27;BURUNDI;2003;14.42;2.1;10;2;1.44;7401.215;591.526816;0.652616694;14
27;BURUNDI;2004;9.62;2.2;10;2;0.96;7661.613;599.8560956;1.270638484;13
27;BURUNDI;2005;28.37;2.3;8;2;6.73;7934.213;603.2655387;-2.566675268;13
27;BURUNDI;2006;25.96;2.4;9;2;10.1;8218.07;632.6474328;1.744608981;14
27;BURUNDI;2007;27.88;2.4;9;2;10.58;8514.578;656.8677449;1.136815234;14
27;BURUNDI;2008;28.37;2.5;9;2;9.09;8821.795;679.0614524;1.389841992;13
27;BURUNDI;2009;29.38;2.6;9;2;12.8;9137.786;683.4686812;-0.109584743;12
27;BURUNDI;2010;21.8;2.7;10;2;7.55;9461.117;693.4700007;0.239048651;12
27;BURUNDI;2011;23.47;2.7;10;2;5.19;9790.151;712.6704834;0.689883229;12
27;BURUNDI;2012;22.27;2.7;10;2;5.69;10124.572;729.6978989;0.583540268;11
27;BURUNDI;2013;22.27;2.7;10;2;9.95;10465.959;749.3267217;1.182321917;10
27;BURUNDI;2014;21.18;2.7;11;3;17.48;10816.86;769.881954;1.265698051;10
28;CAMBODIA;1996;21.15;5.54;12;3;13.94;11022.162;834.2715249;2.278295454;14
28;CAMBODIA;1997;21.39;5.58;13;3;12.26;11338.733;871.2148693;2.670948158;14
28;CAMBODIA;1998;21.63;5.62;12;3;10.58;11641.509;900.7307802;2.277925047;14
28;CAMBODIA;1999;22.6;5.66;12;3;15.14;11928.306;998.8245983;9.219067157;14
28;CAMBODIA;2000;23.56;5.7;12;3;19.71;12197.905;1086.552569;6.362813889;14
28;CAMBODIA;2001;24.04;5.7;11;3;21.39;12448.881;1176.44276;5.860515892;12
28;CAMBODIA;2002;24.52;5.7;11;3;23.08;12681.984;1290.323909;6.761669041;12
28;CAMBODIA;2003;21.63;5.7;11;3;25.96;12901.217;1404.205059;7.66282219;9
28;CAMBODIA;2004;22.6;5.7;11;3;30.29;13112.334;1518.086208;8.563975338;9
28;CAMBODIA;2005;18.75;5.7;11;3;34.62;13320.058;1746.878819;11.48397007;12
28;CAMBODIA;2006;21.63;5.7;11;3;32.69;13525.36;1964.211754;9.08968824;12
28;CAMBODIA;2007;21.15;5.7;11;3;30.77;13728.7;2189.504155;8.580179495;13
28;CAMBODIA;2008;21.15;5.7;11;3;32.06;13933.66;2346.803954;5.12217606;12
28;CAMBODIA;2009;21.8;5.8;11;3;26.54;14144.337;2331.425294;-1.404073874;12
28;CAMBODIA;2010;22.27;5.8;11;3;26.42;14363.586;2462.45278;4.345634365;12
28;CAMBODIA;2011;23.94;5.8;11;3;35.85;14593.099;2648.650018;5.385633024;11
28;CAMBODIA;2012;19.91;5.8;11;3;40.76;14832.255;2846.728584;5.58301991;11
28;CAMBODIA;2013;20.85;5.8;11;3;39.81;15078.564;3051.024937;5.602989346;11
28;CAMBODIA;2014;17.73;5.8;11;3;44.66;15328.136;3259.26308;5.289024221;11
29;CAMEROON;1996;19.23;4.24;12;3;17.79;14317.191;1657.889642;2.071609595;12
29;CAMEROON;1997;16.59;4.38;12;3;19.23;14709.961;1728.458526;2.502169906;12
29;CAMEROON;1998;13.94;4.52;12;3;20.67;15108.63;1784.388809;2.127502474;12
29;CAMEROON;1999;14.66;4.66;13;3;24.28;15514.249;1836.001001;1.341577534;12
29;CAMEROON;2000;15.38;4.8;13;3;27.88;15927.713;1905.370946;1.469361945;12
29;CAMEROON;2001;15.63;4.92;12;3;26.2;16349.364;1984.237921;1.818842267;12
29;CAMEROON;2002;15.87;5.04;12;3;24.52;16779.434;2053.608526;1.568056626;11
29;CAMEROON;2003;18.27;5.16;12;3;29.81;17218.591;2122.979131;1.317270986;11
29;CAMEROON;2004;19.71;5.28;12;3;31.25;17667.576;2192.349735;1.066485345;11
29;CAMEROON;2005;18.27;5.4;12;3;40.38;18126.999;2256.197351;-0.295828207;12
29;CAMEROON;2006;18.75;5.5;12;3;37.02;18597.109;2339.807248;0.614638484;12
29;CAMEROON;2007;18.27;5.6;12;3;33.17;19078.1;2417.748911;0.652415463;12
29;CAMEROON;2008;16.83;5.7;12;3;27.27;19570.418;2472.46952;0.295871169;12
29;CAMEROON;2009;16.59;5.8;12;3;29.38;20074.522;2475.605656;-0.627824484;13
29;CAMEROON;2010;16.59;5.9;12;3;23.58;20590.666;2522.8818;0.68002481;13
29;CAMEROON;2011;17.37;5.9;12;3;26.42;21119.065;2614.495561;1.53499427;12
29;CAMEROON;2012;18.01;5.9;12;3;27.49;21659.488;2714.105601;1.979159013;12
29;CAMEROON;2013;18.01;5.9;12;3;28.44;22211.166;2835.52434;2.939760897;12
29;CAMEROON;2014;21.67;5.9;12;3;14.08;22773.014;2971.081289;3.273904275;12
30;CANADA;1996;99.52;10.78;2;1;87.5;29590.952;23827.62816;0.590230195;2
30;CANADA;1997;99.28;10.86;2;1;82.93;29871.092;25000.57531;3.157172557;2
30;CANADA;1998;99.04;10.94;2;1;78.37;30145.148;26090.89466;3.240641351;2
30;CANADA;1999;98.56;11.02;2;1;81.01;30420.216;27584.78569;4.132124296;2
30;CANADA;2000;98.08;11.1;2;1;83.65;30701.903;29075.94542;4.198975397;2
30;CANADA;2001;98.32;11.34;2;1;85.34;30991.344;29936.9334;0.666971748;2
30;CANADA;2002;98.56;11.58;2;1;87.02;31288.572;31155.97159;1.148134938;2
30;CANADA;2003;97.6;11.82;2;1;85.58;31596.593;32375.00979;1.629298129;2
30;CANADA;2004;96.63;12.06;2;1;75.96;31918.582;33594.04798;2.110461319;2
30;CANADA;2005;94.71;12.3;2;1;71.63;32256.333;35973.49151;2.151038261;2
30;CANADA;2006;95.67;12.3;2;1;81.25;32611.436;37822.24824;1.807292408;2
30;CANADA;2007;94.71;12.3;2;1;80.77;32982.275;39226.34768;1.023766425;2
30;CANADA;2008;95.19;12.3;2;1;81.82;33363.256;40108.28948;0.086409175;2
30;CANADA;2009;95.26;12.3;2;1;87.68;33746.559;38709.05008;-3.818914153;2
30;CANADA;2010;93.84;12.3;2;1;79.25;34126.173;40055.27214;2.229091202;2
30;CANADA;2011;94.37;12.3;2;1;84.43;34499.905;41567.43177;1.948255267;2
30;CANADA;2012;94.31;12.3;2;1;88.63;34868.151;42280.83331;0.715978192;2
30;CANADA;2013;95.26;12.3;2;1;83.89;35230.612;43033.14957;0.831420872;2
30;CANADA;2014;95.57;12.3;2;1;91.26;35587.793;44088.54045;1.429393593;2
31;CAPE VERDE;1996;75;;14;3;79.81;399.508;1951.154461;8.461327876;12
31;CAPE VERDE;1997;75.24;;14;3;82.21;409.805;2149.791025;8.326399504;11
31;CAPE VERDE;1998;75.48;;13;3;84.62;419.884;2386.443933;9.816392749;11
31;CAPE VERDE;1999;73.56;;12;3;85.82;429.576;2634.083553;8.713267399;11
31;CAPE VERDE;2000;71.63;3.5;12;3;87.02;438.737;3014.572443;11.89855611;10
31;CAPE VERDE;2001;69.95;3.5;12;3;77.16;447.357;3091.342967;0.26178063;5
31;CAPE VERDE;2002;68.27;3.5;11;3;67.31;455.396;3324.635049;3.079325882;3
31;CAPE VERDE;2003;67.79;3.5;10;2;79.81;462.675;3557.927131;5.896871135;3
31;CAPE VERDE;2004;70.67;3.5;10;2;83.65;468.985;3791.219214;8.714416387;3
31;CAPE VERDE;2005;63.94;3.5;8;2;69.71;474.224;4137.486145;5.731340273;3
31;CAPE VERDE;2006;71.15;3.5;9;2;80.77;478.265;4566.166201;7.071364352;3
31;CAPE VERDE;2007;72.12;3.5;9;2;78.37;481.278;5365.042653;14.44967167;3
31;CAPE VERDE;2008;75.48;3.5;9;2;74.64;483.824;5803.385974;6.089299448;3
